Dependent,,,,,,,,Independent,,,,,,,
Corrected,,,,Naïve,,,,Corrected,,,,Naïve,,,
beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3
-0.27234075,-0.257220682,-0.251382713,-0.201441959,-0.176956049,-0.218405783,-0.196835165,-0.433253929,-0.263533308,-0.24143608,-0.276856184,-0.218855764,-0.259179652,-0.207609919,-0.198517714,-0.264982198
-0.247547909,-0.244813226,-0.259557137,-0.241013094,-0.166480708,-0.197930208,-0.188657852,-0.454883958,-0.242224064,-0.241928847,-0.243312139,-0.25082181,-0.279295973,-0.197324351,-0.20250137,-0.229449974
-0.27307097,-0.244667883,-0.247429648,-0.240315185,-0.183755893,-0.203568215,-0.190647849,-0.436649202,-0.280983107,-0.254166579,-0.251462945,-0.224332868,-0.291123728,-0.199297886,-0.191005471,-0.227782805
-0.239595682,-0.225960026,-0.251449463,-0.295326783,-0.174182745,-0.194185008,-0.207394685,-0.444777519,-0.262960949,-0.2567874,-0.220863819,-0.250436871,-0.279627734,-0.21187362,-0.215839305,-0.241693541
-0.264324105,-0.255270879,-0.257746119,-0.242820819,-0.174428766,-0.193467111,-0.214031422,-0.457334587,-0.251697453,-0.254722128,-0.248901129,-0.267951803,-0.266216101,-0.189121644,-0.187780569,-0.269261999
-0.249346755,-0.260126125,-0.234638643,-0.262569306,-0.15681519,-0.1912212,-0.204936758,-0.469115502,-0.254316546,-0.237776191,-0.249820442,-0.252230038,-0.263242762,-0.193691505,-0.204193402,-0.260316564
-0.284212268,-0.247386995,-0.261900317,-0.212097743,-0.145673193,-0.190986759,-0.202721382,-0.478311367,-0.275597205,-0.261223823,-0.268416839,-0.229341691,-0.254948929,-0.206153746,-0.191328831,-0.263404989
-0.218253394,-0.231563256,-0.237772427,-0.296889217,-0.181454236,-0.205712293,-0.205047652,-0.452663032,-0.250226372,-0.252765951,-0.235968068,-0.234486896,-0.274939955,-0.197286214,-0.208872067,-0.268104785
-0.246684116,-0.257957393,-0.240864065,-0.266868357,-0.208408068,-0.203211375,-0.204701461,-0.390184303,-0.249749378,-0.270862921,-0.259163047,-0.262643897,-0.297436877,-0.18888857,-0.205571293,-0.199289336
-0.261774214,-0.265714413,-0.255862581,-0.229471758,-0.136701875,-0.209663639,-0.19068036,-0.471070397,-0.237703656,-0.274353229,-0.252479487,-0.275334766,-0.238177986,-0.215397474,-0.190106155,-0.267836711
-0.258377089,-0.236205195,-0.252176143,-0.276656194,-0.208388688,-0.213280177,-0.200537438,-0.392618014,-0.270705707,-0.247393548,-0.25712154,-0.25273324,-0.294951864,-0.210039164,-0.192393302,-0.21584376
-0.254744708,-0.249094078,-0.253051656,-0.210193262,-0.19499995,-0.206947629,-0.202961107,-0.439706198,-0.25268086,-0.235998042,-0.256051201,-0.214191617,-0.285533096,-0.194537394,-0.214417911,-0.258082366
-0.239371643,-0.227287891,-0.226058674,-0.349570567,-0.152028302,-0.194522965,-0.204973401,-0.445180864,-0.285058813,-0.233168994,-0.213093207,-0.25858826,-0.254055793,-0.219825729,-0.211708495,-0.246702989
-0.215151351,-0.227349204,-0.227672255,-0.327632061,-0.180326513,-0.205292007,-0.191366746,-0.451658098,-0.261185733,-0.24885717,-0.253091413,-0.235725278,-0.285958327,-0.209032455,-0.194928704,-0.242024425
-0.253947634,-0.243832484,-0.242633853,-0.24385664,-0.169034874,-0.187495685,-0.192806377,-0.472012766,-0.267136083,-0.243724083,-0.261849884,-0.217892877,-0.281958417,-0.188361971,-0.18493756,-0.238186149
-0.242970098,-0.247478972,-0.253123701,-0.223282359,-0.16565128,-0.208889709,-0.211295103,-0.434992606,-0.242013507,-0.253953146,-0.249531198,-0.224904402,-0.237599872,-0.213037793,-0.207331162,-0.282578994
-0.287477134,-0.262594706,-0.273969838,-0.168095043,-0.147816714,-0.195474471,-0.184741577,-0.523013158,-0.251311165,-0.263612251,-0.261302577,-0.240360142,-0.26738384,-0.196728869,-0.185788056,-0.285464837
-0.301608482,-0.28129493,-0.264735819,-0.136620412,-0.140149533,-0.201281322,-0.185879673,-0.487968312,-0.256963391,-0.254466517,-0.249319882,-0.228201614,-0.255555301,-0.197619543,-0.20009984,-0.265382213
-0.196450807,-0.232690173,-0.235879033,-0.354530546,-0.147994034,-0.182971413,-0.199598635,-0.503071421,-0.228546612,-0.236646327,-0.238668246,-0.290946753,-0.270587589,-0.188657109,-0.210064974,-0.267278485
-0.247296103,-0.245062473,-0.249868429,-0.239068312,-0.171638203,-0.199043504,-0.200513891,-0.424480444,-0.25302691,-0.2601262,-0.228196916,-0.22860821,-0.266335845,-0.202121319,-0.206287105,-0.218098532
-0.265774092,-0.25343652,-0.246548675,-0.2464495,-0.154023714,-0.196579953,-0.174365465,-0.492362454,-0.266402117,-0.235667359,-0.236496628,-0.246814464,-0.28239778,-0.201819651,-0.186355804,-0.238135618
-0.285542338,-0.267526085,-0.26418709,-0.194544774,-0.183398191,-0.19229792,-0.204018066,-0.423876788,-0.254840866,-0.25824312,-0.250633541,-0.25509822,-0.280388217,-0.198358837,-0.19488366,-0.222317307
-0.258597879,-0.247876796,-0.250529334,-0.211296816,-0.209070194,-0.201964753,-0.202141375,-0.434621849,-0.259900399,-0.256369513,-0.242193163,-0.208100462,-0.304290085,-0.201792998,-0.179913794,-0.238446313
-0.299414802,-0.245521435,-0.266962221,-0.191917613,-0.188721166,-0.22343934,-0.197650644,-0.400202613,-0.287853784,-0.242944298,-0.260307002,-0.21503432,-0.27226424,-0.211875845,-0.19304858,-0.239428155
-0.247429753,-0.25372253,-0.240331042,-0.311029796,-0.173578759,-0.193897772,-0.204989431,-0.440799006,-0.254397148,-0.258088233,-0.270761336,-0.298125484,-0.270436873,-0.198226578,-0.211126014,-0.241194756
-0.229200411,-0.23554143,-0.250254145,-0.29224931,-0.158945806,-0.209120155,-0.184291318,-0.479723683,-0.24193178,-0.262058372,-0.241087531,-0.265266589,-0.268951821,-0.187492813,-0.186633678,-0.260901203
-0.257148794,-0.255886504,-0.247513004,-0.236937572,-0.161302739,-0.196431389,-0.194742971,-0.454705494,-0.253546319,-0.240415601,-0.227468806,-0.243994765,-0.26436045,-0.199566111,-0.19305939,-0.244868903
-0.233495165,-0.24289159,-0.254687862,-0.285984971,-0.183498751,-0.209143654,-0.207248918,-0.42963788,-0.236178292,-0.250055153,-0.249239747,-0.280940258,-0.265861865,-0.203349896,-0.212056286,-0.253735941
-0.239620373,-0.234631668,-0.249580913,-0.279457283,-0.166823325,-0.203629318,-0.198852183,-0.441407486,-0.255185344,-0.253674397,-0.257676687,-0.248857305,-0.258978386,-0.202267945,-0.205433725,-0.255301452
-0.243824995,-0.2363038,-0.249548715,-0.274913403,-0.146108533,-0.194945288,-0.192564023,-0.485836834,-0.258296821,-0.232524655,-0.26107832,-0.246201828,-0.262575617,-0.188651442,-0.197003886,-0.255516232
-0.279937321,-0.278651101,-0.259004614,-0.169146951,-0.174271182,-0.206236141,-0.213553427,-0.43045857,-0.241952992,-0.259937172,-0.25733113,-0.245454051,-0.253163333,-0.195509295,-0.202964531,-0.265431988
-0.220295123,-0.231975443,-0.23420749,-0.278351374,-0.156566359,-0.192332628,-0.206812932,-0.469978154,-0.254557642,-0.245701469,-0.255941396,-0.210214283,-0.251994691,-0.186952443,-0.208163532,-0.271031941
-0.248127294,-0.248598637,-0.256474444,-0.224706325,-0.166442717,-0.204174416,-0.194922244,-0.432167673,-0.243605346,-0.246657662,-0.261122103,-0.23380695,-0.269168271,-0.203260397,-0.200756531,-0.228905457
-0.266837491,-0.261353146,-0.259852111,-0.208555782,-0.19135514,-0.201002662,-0.196882761,-0.445982669,-0.246624798,-0.243676891,-0.246636476,-0.25025059,-0.297291981,-0.201064038,-0.209196182,-0.235667362
-0.212275461,-0.218482209,-0.255017853,-0.322422401,-0.164038306,-0.195663396,-0.209726534,-0.441013575,-0.240331258,-0.238943855,-0.271451807,-0.265638567,-0.252588573,-0.195090527,-0.213139851,-0.259839608
-0.240338792,-0.250622331,-0.234112588,-0.289544406,-0.156173276,-0.200176083,-0.199181358,-0.443454941,-0.255429383,-0.246626788,-0.228929509,-0.258611668,-0.252945974,-0.185446479,-0.20196054,-0.247034495
-0.272199456,-0.238875692,-0.260221436,-0.242565315,-0.212818393,-0.210609232,-0.215357483,-0.374798031,-0.273531674,-0.255004036,-0.248332393,-0.240690518,-0.287465702,-0.201981646,-0.201165141,-0.221225407
-0.263777259,-0.241967244,-0.256071065,-0.255482374,-0.149312797,-0.200374963,-0.199587092,-0.476642332,-0.265925037,-0.243754677,-0.253411308,-0.251406396,-0.253675475,-0.202310661,-0.205290253,-0.275421446
-0.247046517,-0.23535694,-0.249897548,-0.267363355,-0.152285479,-0.191320439,-0.21498253,-0.466002414,-0.26236754,-0.241973424,-0.247603363,-0.236200616,-0.250970285,-0.195115132,-0.207421707,-0.268321184
-0.226468119,-0.254031505,-0.239161824,-0.270002853,-0.131711281,-0.201101677,-0.189194183,-0.467816845,-0.233935826,-0.261391676,-0.257316999,-0.254929762,-0.242144767,-0.207255917,-0.187386867,-0.241256552
-0.278507049,-0.246936968,-0.271548647,-0.190496663,-0.166180963,-0.210010067,-0.20299114,-0.438542856,-0.260341835,-0.260513215,-0.257504086,-0.227508665,-0.251717803,-0.220058531,-0.204854332,-0.26493806
-0.303712519,-0.258734439,-0.269308352,-0.193367224,-0.170908504,-0.208618557,-0.20506496,-0.415812408,-0.276256666,-0.257119743,-0.248302651,-0.2480434,-0.252118393,-0.19827103,-0.205501152,-0.243326203
-0.238395084,-0.248040843,-0.238865763,-0.286020933,-0.142214727,-0.191330922,-0.204321593,-0.482208908,-0.250668721,-0.255614839,-0.264240673,-0.260394065,-0.247948507,-0.193836327,-0.20478334,-0.274885394
-0.250349856,-0.270848131,-0.236212424,-0.207105853,-0.188129569,-0.209288339,-0.214047193,-0.421900441,-0.243111448,-0.24795835,-0.23979564,-0.223017822,-0.262656327,-0.198565788,-0.215539053,-0.272320399
-0.241574306,-0.23101671,-0.239965535,-0.298046693,-0.140888662,-0.204875271,-0.189547266,-0.474815144,-0.27127361,-0.257226725,-0.24859805,-0.238498408,-0.249095017,-0.206971629,-0.183775444,-0.250041013
-0.247935973,-0.24884235,-0.245171773,-0.279485869,-0.161127187,-0.198358337,-0.189133214,-0.476567643,-0.253751476,-0.248840847,-0.240271418,-0.267830364,-0.272137787,-0.194358042,-0.185326355,-0.250876476
-0.270316945,-0.261203204,-0.266030649,-0.211375519,-0.13599069,-0.189528377,-0.209008518,-0.473578637,-0.243703068,-0.253691697,-0.27167365,-0.263278035,-0.242678233,-0.197477184,-0.212757372,-0.264592194
-0.235127866,-0.235281758,-0.242923367,-0.292418273,-0.180665856,-0.20296997,-0.20996746,-0.439545328,-0.257123599,-0.239610606,-0.248044478,-0.248879963,-0.266751966,-0.200650441,-0.214062061,-0.264640612
-0.237785535,-0.245484842,-0.25332288,-0.261425056,-0.138110099,-0.194996382,-0.199651887,-0.440502896,-0.240142656,-0.234604449,-0.261308247,-0.257483401,-0.242120104,-0.201895588,-0.196410609,-0.236282624
-0.251490999,-0.25464267,-0.244139888,-0.265920001,-0.16195227,-0.188817309,-0.209194942,-0.476111622,-0.251442124,-0.240936131,-0.226291671,-0.264842887,-0.262541101,-0.202782794,-0.204061746,-0.27604918
-0.239484838,-0.25283066,-0.240274992,-0.267250238,-0.157612891,-0.196985466,-0.204850962,-0.47526613,-0.247570708,-0.234322541,-0.23669885,-0.252139441,-0.260426677,-0.199233258,-0.215839991,-0.270757787
-0.242257884,-0.245025538,-0.268697063,-0.238603708,-0.159890465,-0.198270974,-0.208089953,-0.447913933,-0.228692357,-0.250653918,-0.252807008,-0.266169569,-0.254405176,-0.192709315,-0.208808371,-0.26678659
-0.233014593,-0.245273525,-0.247391586,-0.267612072,-0.152296884,-0.178388695,-0.204056311,-0.485667286,-0.239611594,-0.262862072,-0.264586672,-0.253938273,-0.264568778,-0.187378623,-0.193621551,-0.255447212
-0.241530431,-0.238327369,-0.242212999,-0.329818655,-0.19584918,-0.205918708,-0.203336131,-0.391871754,-0.261064588,-0.246616126,-0.243221626,-0.291434965,-0.28411539,-0.214320151,-0.198131049,-0.213427021
-0.259219804,-0.230831993,-0.274590091,-0.236732459,-0.147998639,-0.204374275,-0.19381598,-0.469465485,-0.254339875,-0.246225012,-0.264831999,-0.24803242,-0.246572092,-0.182801866,-0.190693723,-0.264812157
-0.237766438,-0.256575612,-0.239903718,-0.237405887,-0.164190181,-0.18626283,-0.209523741,-0.448069121,-0.241172433,-0.260941515,-0.257168553,-0.230092829,-0.271910765,-0.192417849,-0.229440447,-0.23462136
-0.234245278,-0.248342378,-0.25742541,-0.267567794,-0.158122576,-0.198911868,-0.207145773,-0.44656326,-0.228746877,-0.244510451,-0.253423833,-0.27896814,-0.248329854,-0.19375275,-0.193127073,-0.266268248
-0.260851582,-0.250819083,-0.259942042,-0.237643279,-0.168282241,-0.19924598,-0.208808649,-0.439943139,-0.250697531,-0.24520766,-0.247009574,-0.257510943,-0.261314556,-0.209564544,-0.201170566,-0.253269932
-0.184879118,-0.247070017,-0.225068769,-0.323856199,-0.176342748,-0.214109587,-0.202105247,-0.438554446,-0.213747645,-0.248142127,-0.24823367,-0.267909061,-0.257472487,-0.19693717,-0.193124233,-0.27533598
-0.226475553,-0.231168753,-0.245291573,-0.29936444,-0.145218431,-0.200574984,-0.194357082,-0.452937986,-0.249709153,-0.265505888,-0.246159298,-0.252342173,-0.25450656,-0.196286956,-0.187822824,-0.238043437
-0.305084521,-0.267739125,-0.259916937,-0.187456511,-0.178018772,-0.193075126,-0.207279119,-0.471999053,-0.278318737,-0.246704036,-0.247914982,-0.241265294,-0.272466833,-0.198923052,-0.189395315,-0.274958841
-0.252814567,-0.236349264,-0.271682768,-0.238612334,-0.13654534,-0.193779247,-0.194894041,-0.496782886,-0.245415641,-0.237804939,-0.24087547,-0.252765075,-0.25063468,-0.200468349,-0.219575875,-0.272058891
-0.257631462,-0.249785411,-0.2513185,-0.245078745,-0.152080045,-0.198123933,-0.19234794,-0.467697541,-0.255943982,-0.273864144,-0.256804839,-0.247812491,-0.270181689,-0.201510951,-0.206258279,-0.242006879
-0.248299556,-0.246765391,-0.254819895,-0.244646195,-0.135363794,-0.185878781,-0.189474589,-0.522623295,-0.246727122,-0.249278243,-0.251883957,-0.24780127,-0.262932519,-0.194062255,-0.204879085,-0.27722481
-0.252096441,-0.250918107,-0.254083371,-0.265930091,-0.140838074,-0.197787493,-0.209649537,-0.48642024,-0.246428297,-0.263113451,-0.246476201,-0.276346378,-0.234857692,-0.20178489,-0.20721733,-0.297818648
-0.264411375,-0.271744879,-0.239548548,-0.243861303,-0.181239328,-0.197245037,-0.205500004,-0.431175699,-0.252286659,-0.237883839,-0.235333864,-0.265434784,-0.27411023,-0.18320355,-0.209083691,-0.237393251
-0.271678241,-0.24607114,-0.264503277,-0.207431656,-0.163827696,-0.198160066,-0.203113033,-0.457829879,-0.260867488,-0.247267093,-0.240278822,-0.229837358,-0.259834065,-0.201999873,-0.192536567,-0.265641167
-0.248097612,-0.235590803,-0.241808822,-0.275055403,-0.166914226,-0.189167084,-0.202731317,-0.45136047,-0.271640705,-0.253633393,-0.242094001,-0.230572948,-0.270066418,-0.193920869,-0.196772626,-0.239470355
-0.22187054,-0.25579333,-0.239966126,-0.305886945,-0.163700576,-0.208508267,-0.195460288,-0.464701569,-0.225646717,-0.242679964,-0.231118552,-0.2973176,-0.261977466,-0.205588008,-0.197176247,-0.268024119
-0.26484437,-0.259161077,-0.259357868,-0.189889939,-0.20007383,-0.205536346,-0.20175166,-0.407828368,-0.245316019,-0.274385895,-0.261017316,-0.227494619,-0.289863728,-0.190195197,-0.20770914,-0.223561912
-0.225762049,-0.236743795,-0.242490746,-0.285816517,-0.180804193,-0.209508909,-0.201921812,-0.405273975,-0.247007673,-0.232356218,-0.242763399,-0.243771516,-0.268772996,-0.20685058,-0.19879579,-0.229715151
-0.272467193,-0.243878355,-0.258769454,-0.241952176,-0.171539827,-0.200570286,-0.203226445,-0.450564966,-0.269157227,-0.259236773,-0.242098859,-0.24701872,-0.272283203,-0.207231061,-0.200021861,-0.254401517
-0.303256466,-0.261286277,-0.270553187,-0.146120421,-0.158398708,-0.216531501,-0.193755035,-0.432519026,-0.272435049,-0.249066597,-0.254678131,-0.210514925,-0.250789407,-0.203685929,-0.201149742,-0.248603963
-0.259837745,-0.226028562,-0.26687687,-0.254078984,-0.167603689,-0.195849207,-0.201933228,-0.432564285,-0.268188101,-0.236366711,-0.249362248,-0.238420999,-0.266493314,-0.19580734,-0.17779556,-0.230443815
-0.272304421,-0.249820513,-0.257881444,-0.217608068,-0.164586665,-0.198984661,-0.198638656,-0.475469592,-0.265094008,-0.243807923,-0.262265001,-0.232247396,-0.269216898,-0.211617871,-0.201949832,-0.269746227
-0.228930041,-0.251249251,-0.232858306,-0.30454698,-0.204374388,-0.200645482,-0.213790019,-0.408018445,-0.245855822,-0.236210404,-0.247410214,-0.272852509,-0.286358632,-0.198999547,-0.202893143,-0.235865453
-0.214415323,-0.234435256,-0.242497696,-0.30938964,-0.172358146,-0.205274963,-0.197955278,-0.45057439,-0.237929281,-0.244473066,-0.260011616,-0.262615264,-0.270951961,-0.196676318,-0.216617332,-0.256103691
-0.264837343,-0.265810223,-0.228861788,-0.248708579,-0.18759745,-0.205413135,-0.208816608,-0.42005949,-0.270994234,-0.288969165,-0.242389793,-0.236118824,-0.268148375,-0.203615877,-0.194692258,-0.253220386
-0.236896604,-0.245951981,-0.269088261,-0.236956732,-0.155386168,-0.192820061,-0.195251302,-0.472322469,-0.222226572,-0.246263998,-0.242613667,-0.267070455,-0.262419671,-0.174752979,-0.177202328,-0.255514701
-0.265204481,-0.251560124,-0.26014319,-0.208667526,-0.192936004,-0.200740626,-0.191873232,-0.442774779,-0.252609105,-0.240214389,-0.242499449,-0.232947047,-0.295743782,-0.190149183,-0.183634564,-0.234626686
-0.250492773,-0.238442785,-0.277759862,-0.209879021,-0.148775509,-0.195181374,-0.185067261,-0.466254613,-0.235911274,-0.241054384,-0.277398944,-0.239913549,-0.265208324,-0.184778793,-0.200102602,-0.234043217
-0.27929788,-0.260866862,-0.273853925,-0.188247938,-0.15809071,-0.197970334,-0.201826647,-0.44438492,-0.243974954,-0.253683733,-0.262283814,-0.259008536,-0.255110485,-0.197235686,-0.195973,-0.247424572
-0.261027754,-0.257518362,-0.245754552,-0.242106103,-0.168029558,-0.201680837,-0.205058693,-0.420204464,-0.258849269,-0.262166246,-0.25478063,-0.24774569,-0.25917708,-0.19071918,-0.21512911,-0.24363797
-0.226425769,-0.224202668,-0.234018259,-0.311918428,-0.152786561,-0.206650823,-0.203058155,-0.454899982,-0.270749295,-0.245454597,-0.24503104,-0.225859939,-0.238401481,-0.182257646,-0.19512343,-0.270310058
-0.259410683,-0.248435328,-0.263301667,-0.243849619,-0.176397962,-0.215837204,-0.203919297,-0.406655778,-0.247583896,-0.263795866,-0.253155456,-0.267554156,-0.253258524,-0.198266464,-0.216374509,-0.245796652
-0.26759786,-0.262336953,-0.263966543,-0.207941561,-0.179241101,-0.206001628,-0.189177926,-0.453560269,-0.241067848,-0.274541218,-0.259067961,-0.259196335,-0.287408196,-0.209711921,-0.207049117,-0.24014823
-0.25648322,-0.264494787,-0.243182022,-0.227529505,-0.170270362,-0.206420829,-0.206349517,-0.42633185,-0.248225021,-0.254589607,-0.250777219,-0.243768011,-0.253697048,-0.186943709,-0.207393563,-0.254327766
-0.26698982,-0.281367545,-0.230420137,-0.219658055,-0.113862435,-0.195988329,-0.184631532,-0.534352508,-0.255416498,-0.272455058,-0.251831759,-0.241621021,-0.238925302,-0.206609716,-0.200741084,-0.287204932
-0.273785601,-0.251856846,-0.240212005,-0.245878826,-0.169228736,-0.20955409,-0.198523758,-0.448129472,-0.284123236,-0.277040644,-0.256388229,-0.226840287,-0.266409019,-0.205841251,-0.217606675,-0.265359306
-0.245438486,-0.248172339,-0.241842726,-0.257475708,-0.186519792,-0.200213551,-0.211166461,-0.421026459,-0.255984154,-0.261271257,-0.251042649,-0.237587172,-0.276637438,-0.201928888,-0.206039686,-0.246449475
-0.240597858,-0.24523468,-0.257864454,-0.222787086,-0.118263485,-0.188397549,-0.176838016,-0.523008602,-0.237704554,-0.228965474,-0.255508221,-0.228824237,-0.256581766,-0.191860673,-0.195376258,-0.255364535
-0.28497523,-0.25252573,-0.268680377,-0.189214701,-0.176147165,-0.205965564,-0.188248201,-0.423302965,-0.265957518,-0.263213012,-0.265886168,-0.228231888,-0.281391717,-0.196284871,-0.209845499,-0.21283664
-0.238324457,-0.250755481,-0.236319929,-0.270330622,-0.154626018,-0.198754457,-0.209911223,-0.437375131,-0.251834059,-0.253495527,-0.260432789,-0.244524165,-0.24269984,-0.192595348,-0.199350464,-0.254935434
-0.24672238,-0.252318893,-0.233939543,-0.264656738,-0.171505092,-0.201855266,-0.208883037,-0.448626831,-0.25972211,-0.255454571,-0.23858651,-0.238517561,-0.26495009,-0.207992945,-0.218679361,-0.267722844
-0.242930387,-0.243772055,-0.248131215,-0.277810131,-0.161536966,-0.199220374,-0.204855115,-0.437715378,-0.250085371,-0.2603675,-0.24563778,-0.262731923,-0.262939303,-0.20645879,-0.205532507,-0.236058916
