Dependent,,,,,,,,Independent,,,,,,,
Corrected,,,,Naive,,,,Corrected,,,,Naive,,,
beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3,beta0,beta1,beta2,beta3
-0.226088596,-0.232481868,-0.245538223,-0.391320902,-0.096356946,-0.17537424,-0.186685937,-0.480520358,-0.239548656,-0.241003771,-0.233202771,-0.330272033,-0.230643993,-0.194850911,-0.208356238,-0.223823515
-0.306892454,-0.264197736,-0.252169497,-0.221802382,-0.178840839,-0.217960417,-0.221574405,-0.360200553,-0.299475407,-0.223613257,-0.260199567,-0.214981458,-0.223703949,-0.205679224,-0.19145642,-0.271409275
-0.166815696,-0.245893811,-0.23304287,-0.350006487,-0.08503799,-0.183491622,-0.208718248,-0.47578213,-0.165632448,-0.220880923,-0.23704806,-0.325189803,-0.178122434,-0.180963363,-0.22546463,-0.299965795
-0.239194758,-0.234430509,-0.269666083,-0.2607671,-0.087341004,-0.196036674,-0.190436002,-0.506002691,-0.238958984,-0.205831347,-0.324300519,-0.264116164,-0.190719933,-0.153133485,-0.158168769,-0.281236767
-0.197509004,-0.224971165,-0.236809259,-0.299396633,-0.108074216,-0.186689676,-0.161215779,-0.418802108,-0.229884276,-0.232601224,-0.228665868,-0.237867307,-0.278740073,-0.22363204,-0.209797652,-0.141031264
-0.257221698,-0.21653401,-0.306705081,-0.201400727,-0.151216158,-0.220326796,-0.19381048,-0.448067706,-0.241008357,-0.266561086,-0.287318241,-0.270553655,-0.22992203,-0.202380655,-0.196621433,-0.284827527
-0.167336329,-0.259492938,-0.196864983,-0.330828188,-0.132175487,-0.193682471,-0.182911564,-0.444752587,-0.192352259,-0.224671552,-0.19603842,-0.282592166,-0.264541732,-0.194991602,-0.19406668,-0.216745685
-0.274893008,-0.273211844,-0.248869172,-0.210503936,-0.069752327,-0.178184508,-0.167719915,-0.503605813,-0.268687589,-0.263666462,-0.291488066,-0.247872138,-0.217163603,-0.203538798,-0.181898318,-0.247665811
-0.269975573,-0.233245084,-0.267256577,-0.186538801,-0.062889,-0.178022367,-0.183911762,-0.557683556,-0.265045828,-0.20158718,-0.258683099,-0.205845733,-0.190648871,-0.207860664,-0.191505223,-0.291169295
-0.214803485,-0.210148859,-0.26309127,-0.250305825,-0.159714464,-0.187730754,-0.190569509,-0.44122631,-0.250294568,-0.200182737,-0.271126314,-0.196916212,-0.28968029,-0.157867148,-0.200471686,-0.197414231
-0.277386202,-0.246830643,-0.259352083,-0.141290878,-0.041715468,-0.155204166,-0.192413032,-0.582499854,-0.273613667,-0.26986372,-0.240587493,-0.178832243,-0.17840928,-0.176531238,-0.201599853,-0.305421545
-0.23995992,-0.23966341,-0.25988434,-0.364360029,-0.035214144,-0.169356303,-0.163141014,-0.471790107,-0.236658557,-0.252818289,-0.238416944,-0.339546135,-0.191418314,-0.1922299,-0.154629418,-0.201131682
-0.259927351,-0.258969971,-0.288275394,-0.091615708,-0.135725807,-0.20303173,-0.190452341,-0.49142795,-0.213284273,-0.296288238,-0.28839616,-0.224108706,-0.231812915,-0.18564743,-0.162460069,-0.296045881
-0.287276143,-0.259978772,-0.284956799,-0.208276525,-0.073952575,-0.173678668,-0.20300771,-0.474374571,-0.235207933,-0.265720533,-0.253012571,-0.288829875,-0.18616358,-0.190068095,-0.174043392,-0.262123593
-0.249331319,-0.277215377,-0.250024758,-0.241685948,-0.133055821,-0.239603769,-0.200280559,-0.414219695,-0.208799974,-0.240269094,-0.233720893,-0.290685334,-0.17833265,-0.206979615,-0.213486047,-0.306141379
-0.26832967,-0.2519811,-0.240272154,-0.400991954,-0.140931445,-0.184294703,-0.184665141,-0.449212018,-0.289342547,-0.257282137,-0.224881554,-0.313928122,-0.276400979,-0.199884311,-0.199933096,-0.198124652
-0.15867566,-0.224787005,-0.223111136,-0.378879148,-0.125671332,-0.180385061,-0.216752091,-0.343647552,-0.205251482,-0.257979408,-0.237897458,-0.284568064,-0.221085458,-0.188970882,-0.215653699,-0.188119137
-0.223051403,-0.229970309,-0.245472474,-0.372586257,-0.147227491,-0.183359967,-0.211946613,-0.455108483,-0.25514074,-0.260169546,-0.245462414,-0.275731624,-0.252949879,-0.215612019,-0.194022267,-0.25869629
-0.382216006,-0.322804426,-0.266803985,0.0253947060699035,-0.226955544,-0.247100114,-0.2094787,-0.225368784,-0.302601925,-0.282473283,-0.272269945,-0.156359797,-0.26801024,-0.2380519,-0.173654708,-0.172308486
-0.204777407,-0.242402673,-0.233896062,-0.402579253,-0.141539232,-0.210632332,-0.18757555,-0.504300651,-0.224956606,-0.223104361,-0.297712564,-0.346932912,-0.237420372,-0.196234052,-0.20265427,-0.285095605
-0.257738118,-0.283411161,-0.255994076,-0.147448535,-0.151957891,-0.200451616,-0.228041752,-0.408164968,-0.20228362,-0.292567988,-0.290860089,-0.274781942,-0.219888076,-0.203085144,-0.223293746,-0.279469461
-0.203253197,-0.206987932,-0.23500136,-0.322719795,-0.106648533,-0.212353155,-0.171351225,-0.546851389,-0.27203046,-0.22910078,-0.240172013,-0.190877664,-0.212938821,-0.204235117,-0.219768894,-0.322737901
-0.208518755,-0.252983146,-0.224066622,-0.398571912,-0.058558845,-0.173005457,-0.193477755,-0.489458675,-0.229748311,-0.216583504,-0.272334685,-0.337511349,-0.176708244,-0.185810069,-0.231973433,-0.270866997
-0.20128195,-0.264380588,-0.228235864,-0.330973056,-0.09363992,-0.144894615,-0.196737556,-0.533839179,-0.200884711,-0.274363936,-0.21795318,-0.322540675,-0.261134722,-0.183689792,-0.23223765,-0.250900857
-0.268524812,-0.246363263,-0.291080875,-0.124101278,-0.153906098,-0.19493469,-0.227211513,-0.428036376,-0.214356755,-0.243814866,-0.21101014,-0.193975184,-0.224093733,-0.205209473,-0.189500077,-0.269001444
-0.318944215,-0.272979911,-0.293615664,-0.108365523,-0.153410269,-0.180211711,-0.229428139,-0.344257562,-0.248743458,-0.221664623,-0.272422314,-0.230215911,-0.246376554,-0.234504024,-0.223880583,-0.1979275
-0.213131536,-0.226574028,-0.245594111,-0.350659967,-0.195055836,-0.229394628,-0.20803875,-0.378872684,-0.26628795,-0.267566689,-0.288136237,-0.26285873,-0.2605481,-0.200923808,-0.219046548,-0.232615618
-0.32177085,-0.252811528,-0.270060208,-0.144169529,-0.109636782,-0.191568636,-0.190668057,-0.466651699,-0.325133846,-0.277721144,-0.301490096,-0.168093266,-0.22017984,-0.187536716,-0.191492529,-0.251391257
-0.284314763,-0.271589448,-0.247877733,-0.200975973,-0.132581711,-0.191145857,-0.199967526,-0.44247779,-0.258959539,-0.268367813,-0.226965507,-0.252974599,-0.231906405,-0.191083217,-0.199853102,-0.235846089
-0.235386555,-0.255470029,-0.233273651,-0.261532994,-0.191826174,-0.192881484,-0.244464412,-0.351448678,-0.250415472,-0.280272687,-0.241322325,-0.245588277,-0.25690706,-0.216701741,-0.217557802,-0.225135918
-0.228996415,-0.227323935,-0.24853205,-0.32902159,-0.112474297,-0.192582428,-0.167650467,-0.504225991,-0.266428392,-0.232769438,-0.271320206,-0.272522459,-0.25362482,-0.203324099,-0.201720789,-0.2398326
-0.310562641,-0.272712648,-0.279572377,-0.222343869,-0.134374386,-0.219755601,-0.173399274,-0.399555032,-0.257988805,-0.247133546,-0.254466298,-0.289453798,-0.233148608,-0.223722101,-0.18170126,-0.224401478
-0.267228881,-0.254874833,-0.229893659,-0.293736747,-0.135675512,-0.186540128,-0.211099948,-0.484953863,-0.29180467,-0.264175573,-0.23160318,-0.25321964,-0.231582326,-0.200407546,-0.193902812,-0.291403661
-0.184112334,-0.232867844,-0.222807016,-0.342583874,-0.085682185,-0.199489208,-0.197423678,-0.412454185,-0.225537112,-0.254060463,-0.262648335,-0.275242315,-0.165301493,-0.196259668,-0.180633043,-0.272288728
-0.30084598,-0.294823217,-0.237188488,-0.094461923,-0.151136559,-0.208166671,-0.194174155,-0.457014239,-0.252818174,-0.248937644,-0.181705134,-0.20812249,-0.241834426,-0.189614786,-0.176313858,-0.258066474
-0.280563447,-0.271897942,-0.262370556,-0.127968213,-0.138731024,-0.195801634,-0.197612749,-0.472326102,-0.237468151,-0.251429563,-0.266884676,-0.231153068,-0.23731377,-0.213310242,-0.189527084,-0.282232478
-0.25686253,-0.268121393,-0.240825494,-0.166536709,-0.021615545,-0.177827131,-0.144810122,-0.633514696,-0.239112629,-0.237398648,-0.266481784,-0.223592245,-0.191525831,-0.178436991,-0.171090905,-0.295475221
-0.177001098,-0.261995039,-0.199834532,-0.298352746,-0.142627351,-0.174302167,-0.192737024,-0.414197264,-0.218384744,-0.294664386,-0.228895284,-0.240391732,-0.283790393,-0.184266586,-0.19153135,-0.155531477
-0.238972374,-0.251955228,-0.247425562,-0.267102542,-0.171070669,-0.21655066,-0.171489572,-0.35822989,-0.237174349,-0.24881146,-0.24488232,-0.259100471,-0.297149011,-0.220452577,-0.193113424,-0.15024608
-0.333286768,-0.263866487,-0.260934741,-0.160887694,-0.17125608,-0.184657928,-0.202210563,-0.483680148,-0.328248654,-0.25696224,-0.260402128,-0.195721595,-0.294515453,-0.200744363,-0.226342119,-0.246634253
-0.193849051,-0.250892165,-0.214823186,-0.355322258,-0.160582891,-0.180033337,-0.195568546,-0.410190577,-0.220278309,-0.235913138,-0.217684392,-0.283168884,-0.284946628,-0.170230667,-0.200340291,-0.18311428
-0.173838894,-0.233762037,-0.228577494,-0.320789122,-0.185407439,-0.200172772,-0.209250596,-0.464745641,-0.218972842,-0.268408606,-0.29584878,-0.261727257,-0.271865045,-0.210021842,-0.192697539,-0.264407976
-0.283723463,-0.258343219,-0.270606132,-0.209706714,-0.180291216,-0.221619364,-0.180676426,-0.393657729,-0.250975271,-0.2693769,-0.242441296,-0.253962222,-0.283743905,-0.222109721,-0.189084005,-0.214179735
-0.259438725,-0.224891824,-0.292241721,-0.325016434,-0.078323245,-0.174717857,-0.162703367,-0.464031024,-0.241073245,-0.248190905,-0.26403108,-0.316263409,-0.238161011,-0.213234507,-0.17480975,-0.184110024
-0.208150227,-0.243231506,-0.241999026,-0.233981661,-0.16659276,-0.201029341,-0.210052661,-0.458583771,-0.21157991,-0.242732105,-0.221885298,-0.251352881,-0.260140329,-0.203828141,-0.239042395,-0.279438713
-0.231520187,-0.236702967,-0.244046686,-0.244257441,-0.138959765,-0.189190281,-0.21748708,-0.405791717,-0.261063006,-0.238702896,-0.271438072,-0.216793831,-0.229341566,-0.206023038,-0.216545247,-0.22894118
-0.2418126,-0.256683487,-0.239301776,-0.202784771,-0.199431428,-0.219120208,-0.184909596,-0.393552726,-0.249826813,-0.261174978,-0.241699682,-0.199572685,-0.314627164,-0.202546497,-0.179190573,-0.185925682
-0.240139244,-0.236733104,-0.239647065,-0.245214982,-0.137492398,-0.203701486,-0.18670494,-0.401363766,-0.262657048,-0.270664771,-0.234395613,-0.221778254,-0.24493983,-0.190239946,-0.171908776,-0.19735557
-0.278896318,-0.267909592,-0.239344077,-0.288479484,-0.202900442,-0.20215758,-0.209907804,-0.509104672,-0.276509515,-0.279373276,-0.235192907,-0.257449608,-0.302065302,-0.185630873,-0.213290836,-0.304347911
-0.314634994,-0.276138496,-0.297718032,-0.070096103,-0.184729723,-0.232386457,-0.167943132,-0.337647968,-0.240655523,-0.28307216,-0.290859337,-0.223728634,-0.284135769,-0.223507342,-0.210559515,-0.1663917
-0.22837983,-0.207469632,-0.267448416,-0.278309287,-0.167224744,-0.221094984,-0.193525132,-0.372272954,-0.257806227,-0.263678208,-0.265531512,-0.234902127,-0.249352046,-0.204135833,-0.177343344,-0.221024662
-0.262392504,-0.229741487,-0.242051421,-0.27116037,-0.156264112,-0.205330884,-0.190298819,-0.417220649,-0.308202279,-0.241087322,-0.235268883,-0.185439762,-0.259738447,-0.218959827,-0.178402572,-0.224664018
-0.265271336,-0.242282699,-0.253899495,-0.299189635,-0.163217095,-0.23565083,-0.180125108,-0.371666839,-0.264394251,-0.199370226,-0.219239417,-0.261442374,-0.247972455,-0.234845598,-0.211678553,-0.218905892
-0.261581077,-0.258234638,-0.275942711,-0.119542344,-0.092952761,-0.16957419,-0.185902218,-0.577473379,-0.22109637,-0.266562124,-0.286671254,-0.204031442,-0.225923408,-0.168039002,-0.192984903,-0.292579071
-0.249687431,-0.299564457,-0.193710839,-0.245136947,-0.171438378,-0.18948184,-0.22680524,-0.39630176,-0.261212458,-0.271763583,-0.209061187,-0.21879874,-0.247376146,-0.234628735,-0.233759247,-0.266047946
-0.200073269,-0.215713289,-0.240289248,-0.376657671,-0.128948411,-0.214205663,-0.168611878,-0.511513739,-0.245024317,-0.22636481,-0.223071238,-0.292411598,-0.241740659,-0.204064186,-0.128772946,-0.258300201
-0.315292349,-0.284073559,-0.243169594,-0.108464944,-0.165806033,-0.194525681,-0.19147013,-0.410057009,-0.299041028,-0.276249434,-0.246243388,-0.176050288,-0.29736445,-0.210336939,-0.224640949,-0.170431984
-0.198096771,-0.233142209,-0.224136394,-0.372951107,-0.099926564,-0.176521082,-0.184384174,-0.509862635,-0.236048241,-0.252419013,-0.254685126,-0.301053146,-0.237761524,-0.198510107,-0.192166828,-0.241134483
-0.356160419,-0.272790704,-0.288795384,-0.085524757,-0.143188057,-0.187572563,-0.204057928,-0.401030889,-0.302280026,-0.286352668,-0.260653989,-0.23019424,-0.25316914,-0.203122614,-0.226666518,-0.207718542
-0.272638926,-0.27732971,-0.245634808,-0.188602629,-0.151250228,-0.176418942,-0.203047704,-0.513349998,-0.246738638,-0.225530588,-0.265776712,-0.265694409,-0.289660373,-0.215301102,-0.22234042,-0.258853781
-0.119011265,-0.210176202,-0.223003452,-0.385579722,-0.115822124,-0.210453358,-0.167762615,-0.395373487,-0.171826294,-0.238696786,-0.230322661,-0.280038158,-0.234573124,-0.229006001,-0.209297724,-0.185136868
-0.308802646,-0.288208814,-0.251636268,-0.173737722,-0.176629672,-0.203429216,-0.20540365,-0.288413111,-0.285696413,-0.283169823,-0.307259457,-0.24716769,-0.259783325,-0.184994391,-0.163343709,-0.148619664
-0.2549849,-0.254404529,-0.271337553,-0.255306538,-0.118912868,-0.2052531,-0.190187151,-0.488662874,-0.220692643,-0.197947846,-0.279726617,-0.295473434,-0.22349144,-0.197425306,-0.180008967,-0.300237383
-0.239748122,-0.249331648,-0.25534176,-0.256440308,-0.214291663,-0.230307939,-0.220424489,-0.249139545,-0.232960456,-0.233836331,-0.251986251,-0.26796917,-0.251501868,-0.188735234,-0.194789851,-0.176581954
-0.255713657,-0.236894428,-0.271840346,-0.158286971,-0.164421298,-0.198244663,-0.170605177,-0.393106598,-0.241266413,-0.249289829,-0.264640669,-0.2118314,-0.315990994,-0.193931906,-0.186955376,-0.128471065
-0.233738221,-0.221520917,-0.280860201,-0.226613884,-0.133798708,-0.19773102,-0.183076443,-0.528692322,-0.224142132,-0.254042639,-0.283133931,-0.261533441,-0.253941146,-0.243250673,-0.182920115,-0.288799734
-0.201054745,-0.261436305,-0.216205597,-0.326893574,-0.175287355,-0.209502372,-0.207967069,-0.408527779,-0.232488609,-0.286387446,-0.268026722,-0.270699131,-0.25264009,-0.209933971,-0.208500603,-0.253623695
-0.285251143,-0.282670117,-0.26289301,-0.200017095,-0.174090075,-0.219480701,-0.207382225,-0.400555542,-0.241871433,-0.251855416,-0.299240577,-0.278258142,-0.250004581,-0.206850942,-0.230152701,-0.250711521
-0.281797215,-0.216753292,-0.255481595,-0.163510413,-0.160904691,-0.183832602,-0.207535854,-0.390840869,-0.328719314,-0.248338379,-0.262801339,-0.110428127,-0.269548218,-0.187707128,-0.203575266,-0.194144869
-0.210525728,-0.215659767,-0.241377575,-0.367827373,-0.089512833,-0.199385263,-0.194930338,-0.498560645,-0.263600574,-0.215045658,-0.24952029,-0.275063598,-0.174387547,-0.228382484,-0.187590862,-0.311940872
-0.222493551,-0.248839764,-0.237345932,-0.299726879,-0.103578851,-0.165765702,-0.198141757,-0.557137743,-0.237380694,-0.255645889,-0.246081758,-0.271562803,-0.237897268,-0.177384204,-0.205579983,-0.287370534
-0.187740613,-0.241299072,-0.236479382,-0.28892356,-0.088654844,-0.182414428,-0.190020044,-0.500109236,-0.203275922,-0.228863185,-0.248709643,-0.263135402,-0.2116072,-0.164625579,-0.219028355,-0.275092871
-0.228960258,-0.250159561,-0.246003658,-0.336401198,-0.149939646,-0.180470807,-0.208226174,-0.517825338,-0.233991522,-0.303603711,-0.255445885,-0.314113251,-0.263225657,-0.182453832,-0.214304809,-0.279436193
-0.210165511,-0.278706716,-0.221981525,-0.211377597,-0.117995784,-0.179911004,-0.19656441,-0.587384994,-0.194372689,-0.256484423,-0.245062791,-0.237890348,-0.245106569,-0.197719449,-0.2168991,-0.309425643
-0.17265877,-0.228894846,-0.223576574,-0.361760641,-0.1128599,-0.20058356,-0.182909377,-0.397856634,-0.218611314,-0.267272595,-0.241435335,-0.29711472,-0.21974785,-0.163138843,-0.193987965,-0.21521034
-0.317967886,-0.225962524,-0.298153041,-0.121330912,-0.083182823,-0.203944419,-0.17885616,-0.530663387,-0.297521633,-0.277307253,-0.228995538,-0.162077218,-0.190537063,-0.205861658,-0.203556655,-0.303904912
-0.252469592,-0.255096661,-0.242346636,-0.231544831,-0.132763902,-0.188625893,-0.19676126,-0.430889952,-0.259568923,-0.274007622,-0.253796966,-0.233234505,-0.25097943,-0.208619945,-0.157020889,-0.206929389
-0.248802108,-0.250993621,-0.265407746,-0.217663062,-0.096311662,-0.181358956,-0.181306409,-0.493084814,-0.208184108,-0.212619708,-0.266321328,-0.251173174,-0.224349418,-0.184041306,-0.213160056,-0.237009799
-0.264599102,-0.262573384,-0.226006838,-0.293999135,-0.236490727,-0.213739758,-0.228801469,-0.3048108,-0.291668367,-0.257112593,-0.293326308,-0.248383481,-0.302925529,-0.250615598,-0.240225703,-0.184652728
-0.198833457,-0.237992232,-0.22504091,-0.343996985,-0.101006582,-0.202281346,-0.199212483,-0.451640869,-0.235211556,-0.277087545,-0.21429637,-0.269082297,-0.190311452,-0.219640111,-0.223917017,-0.265204556
-0.317125783,-0.291308793,-0.247542663,-0.226405888,-0.195249892,-0.206059772,-0.234650916,-0.408259474,-0.276564186,-0.281782597,-0.239930463,-0.289775422,-0.250382037,-0.218329391,-0.190823704,-0.276123955
-0.235263572,-0.234892031,-0.222185755,-0.33289378,-0.127897373,-0.195445779,-0.19008875,-0.521582172,-0.294524928,-0.274820496,-0.232453731,-0.223880812,-0.240744523,-0.194626022,-0.211516954,-0.276203185
-0.307477642,-0.285304848,-0.269486243,-0.08890949,-0.146783803,-0.201145258,-0.19833335,-0.534504618,-0.239381441,-0.229465493,-0.245204037,-0.209773748,-0.250554454,-0.214043535,-0.180284923,-0.312384944
-0.35128474,-0.31355494,-0.280455344,-0.06717387,-0.128208142,-0.176011689,-0.190710037,-0.461601081,-0.242851959,-0.259022939,-0.262212363,-0.264975833,-0.27111057,-0.234416631,-0.184317028,-0.201944347
-0.238958702,-0.25347878,-0.23622845,-0.2380409,-0.09470384,-0.184326894,-0.184378214,-0.573795667,-0.247514954,-0.244992155,-0.266949549,-0.24626399,-0.209300313,-0.187448299,-0.148389822,-0.301358143
-0.221643927,-0.227996343,-0.237678882,-0.276022168,-0.081108542,-0.170251974,-0.207764665,-0.463732213,-0.259458324,-0.23408759,-0.251438452,-0.203292747,-0.187190843,-0.194923136,-0.155041614,-0.264156095
-0.2305342,-0.228620887,-0.251676284,-0.341353706,-0.10093714,-0.188420585,-0.166666657,-0.501317804,-0.242730203,-0.22530438,-0.24126552,-0.290221974,-0.239471399,-0.222269962,-0.189138162,-0.244528659
-0.194454616,-0.214930313,-0.257194729,-0.326764818,-0.190361959,-0.211803427,-0.210062273,-0.361889452,-0.20632106,-0.203940222,-0.24722249,-0.300570676,-0.265357645,-0.183639076,-0.17857885,-0.217817956
-0.183945452,-0.226093607,-0.247554593,-0.340364173,-0.097757547,-0.169992433,-0.201999368,-0.421142512,-0.18816352,-0.187242581,-0.212171955,-0.269026834,-0.220739879,-0.183650065,-0.147021529,-0.196557803
-0.277966416,-0.255198762,-0.277903827,-0.199919282,-0.057889299,-0.178632126,-0.153075114,-0.552953322,-0.249549,-0.244132924,-0.295301111,-0.266615994,-0.221471635,-0.194865966,-0.170296348,-0.240502524
-0.278009652,-0.260450565,-0.252908215,-0.329897421,-0.227588039,-0.212122546,-0.237639687,-0.323998799,-0.267783509,-0.271598189,-0.227343511,-0.299773685,-0.288132955,-0.221990835,-0.196330706,-0.215581149
-0.168941131,-0.235830599,-0.201850076,-0.406372575,-0.119981305,-0.193933313,-0.21483717,-0.464703189,-0.243715605,-0.270612793,-0.26529909,-0.251258568,-0.193051328,-0.217552957,-0.174146408,-0.312068049
-0.266149818,-0.229821082,-0.289549422,-0.263028778,-0.188735184,-0.22230202,-0.189023776,-0.4433698,-0.241027848,-0.248143046,-0.236805831,-0.283262589,-0.281696712,-0.221298125,-0.213401855,-0.25629428
-0.303194455,-0.263242594,-0.294025998,-0.208255772,-0.098116023,-0.194211194,-0.162847641,-0.459176436,-0.237873488,-0.224345692,-0.259480835,-0.277282625,-0.240731787,-0.182483159,-0.168181931,-0.206606529
-0.246341487,-0.254861866,-0.218211778,-0.228363094,-0.117457749,-0.198255501,-0.184942751,-0.496999157,-0.282690951,-0.233157436,-0.249338078,-0.208263096,-0.232813601,-0.168407792,-0.208671147,-0.264810058
